kills,deaths,assists,goldEarned,goldSpent,csPerMin,kda,visionScore,wardsPlaced,wardsKilled,damageDealtToChampions,totalDamageTaken,totalMinionsKilled,neutralMinionsKilled,turretTakedowns,inhibitorTakedowns,gameDuration
-0.6144331625072708,0.43394945773629023,-0.9761772083381893,-0.8119274119744068,-0.8199603804815709,-0.03248095392610627,-0.7241677044135814,-0.8767033346853366,-0.8476456752975383,-0.5366123852319128,-0.8061182357101189,-0.46891944383578466,0.009326682904738006,-0.5201640467165192,-0.5334479388140244,-0.620033480587287,-0.6106202179892671
-0.6144331625072708,1.6318187831586577,-0.2994910591443337,-0.571940124836762,-0.35266087120649237,0.2462877306305692,-0.6987952458905454,-0.2344542905797254,-0.2864313990370059,0.17749838488489522,-0.621355293509206,-0.3167219878323654,0.32749518962259,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.36966555872901313
-0.40513034381139523,0.7334167890918821,-0.2994910591443337,-0.07098173751526635,-0.1831869158427305,-0.16375358958220512,-0.5933409651541772,-0.4320693810737596,-0.2864313990370059,-0.5366123852319128,-0.12573526845841618,0.15323022571347647,0.3604091730761609,-0.45627294201114005,-0.5334479388140244,-0.620033480587287,0.411918462064752
1.6878978431473604,0.43394945773629023,0.038852015452594056,1.0688975780751953,1.254849440699778,0.8169534632493877,-0.13108648643761614,-0.4814731536972682,-1.0721313858017514,-0.1795570001735088,0.48627373479555536,1.4695679476019132,-0.9232361816131041,2.594527307670711,-0.5334479388140244,-0.620033480587287,0.32687564114936823
-0.8237359812031464,1.032884120447474,-0.8070056710397254,-1.2448693018357861,-1.2498759290146433,-1.6352822236134046,-0.7629311827126639,1.4946777512430738,1.1727257192403784,1.6057199251185112,-0.9433039905828345,-0.30905972348107447,-1.0219781319738166,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.48710564475501933
3.57162321141024,0.7334167890918821,0.37719509004952184,2.795600079199214,5.135304565720031,0.3070714241968511,0.10876253553795806,0.5066022987729029,-0.5109171095412188,0.8916091550017032,2.647022345187036,2.8946836275031207,-0.616039002713109,2.6903639647287796,1.3769902200358572,1.9303545647269555,1.738181502530856
0.22277811227623148,0.43394945773629023,-0.4686625964427976,-0.5142949372730463,-0.3152769104644861,-0.6083567757840372,-0.47995779112936043,-0.7778957894383195,-0.8476456752975383,-0.5366123852319128,-0.4659267520842675,-0.36544613037390755,-0.18815721781668737,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.12466124132993134
0.8506865683638581,-1.662321861752853,1.2230527765418413,0.9967807953071994,0.6255527682093389,0.624812706850755,5.206644475346071,0.6054098440199199,0.2747828772235265,0.5345537699432993,0.8505456966703409,0.21714791807980058,-1.0878060988809586,2.7542550694341585,0.8993806803233869,1.9303545647269555,0.4989861120495497
0.013475293580355914,-1.362854530397261,0.37719509004952184,0.379326066591249,0.2454825006656083,0.2936729981919729,3.008755255788082,-0.4814731536972682,-0.39867425428911235,-0.8936677702903169,0.4783198798587862,-0.2828639479211056,0.623721040704728,-0.20070852318962373,-0.055838399101554,1.9303545647269555,0.4686136760083412
-1.0330387998990218,0.43394945773629023,-0.4686625964427976,-1.265370728375183,-1.2498759290146433,-1.7869674492607548,-0.6892805739444069,1.9887154774781595,1.733939995500911,1.9627753101769152,-1.2333642967631775,-0.6391919849755824,-1.1097487545166724,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.32714414827132127
-0.8237359812031464,0.13448212638069834,-0.4686625964427976,-0.8068623536529088,-0.994418863944267,0.0010873594023408468,-0.6136917912611956,-0.4814731536972682,-0.9598885305496448,-0.1795570001735088,-0.5906344409552627,-0.11612783648190363,-1.3072326552380977,1.476432975326577,-1.011057478526495,-0.620033480587287,-0.5458256877680224
-0.6144331625072708,-0.7639198676860773,-0.4686625964427976,-1.425764241889287,-1.3121825302513206,-1.5676482601026673,-0.2473769213348641,0.25958343565536013,0.7237542982319525,0.17749838488489522,-1.1774683987671668,-1.1642208166362589,-1.1316914101523863,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.537991931780833
-0.8237359812031464,0.7334167890918821,-0.4686625964427976,0.16828196986216443,0.3077891019022854,0.28407784941963166,-0.6849196826357601,1.247658888125531,0.6115114429798459,3.0339414653521275,-0.4516244074273248,2.2902161064568385,-1.0219781319738166,2.5625817553180212,-0.5334479388140244,-0.620033480587287,0.9242002166264686
-1.0330387998990218,0.43394945773629023,-1.1453487456366533,-1.226779807830436,-1.2747985695093142,-0.0574488987476663,-0.8288290958211045,-1.0743184251793707,-0.9598885305496448,-0.8936677702903169,-1.1985570600215363,-0.7833342399943112,-0.16621456218097344,-0.5201640467165192,-0.5334479388140244,-0.620033480587287,-0.9325680400260772
1.0599893870597337,-1.0633871990416692,-0.6378341337412615,-0.6100486588746996,-0.7514231191212262,0.90728523274934,0.9329709928722039,-0.7284920168148109,-0.9598885305496448,-0.1795570001735088,-0.26635066720294975,-0.47926677518197236,-1.2962613274202408,1.2368413326814056,-1.011057478526495,-0.620033480587287,-1.6068361201409056
0.22277811227623148,1.032884120447474,-0.8070056710397254,0.6747878020119674,0.8187032320430381,0.5123585931740807,-0.6272590086658746,-0.2344542905797254,-0.06194568853279292,0.17749838488489522,0.2127049076584218,1.319924579715591,1.2052014150511472,-0.45627294201114005,-0.5334479388140244,0.6551605420698343,0.8027104724616346
-0.8237359812031464,-1.362854530397261,-1.1453487456366533,-1.173717292081409,-1.1252627265412891,1.540962291134327,-0.16597361690679055,-0.8767033346853366,-0.7354028200454318,-0.8936677702903169,-0.8727408921988367,-1.2902879865186092,0.11903996108330765,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.6777051375703922
1.0599893870597337,-0.46445253633048544,0.038852015452594056,0.24401665143123022,0.28286646140761457,0.1792809607355453,0.2613937313405962,0.5066022987729029,0.4992685877277395,-0.1795570001735088,-0.2456268616796246,0.20503237188331497,-1.2962613274202408,1.8118612750298173,-1.011057478526495,-0.620033480587287,-0.3230944901324935
-0.40513034381139523,-1.0633871990416692,-0.8070056710397254,-0.31748124249483717,-0.17620857650422267,0.9098830027955616,-0.04386866026468005,-0.2344542905797254,-0.2864313990370059,-0.5366123852319128,-0.8480766447802314,-0.23964091824715694,-1.0987774266988155,1.763942946500783,-0.055838399101554,-0.620033480587287,-0.8272769284165544
-0.40513034381139523,1.6318187831586577,-0.8070056710397254,0.39452124155574314,0.7065513498170192,1.0711801556834393,-0.7431970483058583,-0.4814731536972682,-0.7354028200454318,0.17749838488489522,-0.397771701525163,0.4903698571702761,1.1722874315975762,-0.392381837305761,-0.055838399101554,-0.620033480587287,0.0919954690973559
2.9437147553226137,1.032884120447474,2.5764250749295523,4.347919858111657,4.363948842409968,0.6769673543534334,0.2681773400429356,0.25958343565536013,0.38702573247563304,2.6768860802937233,3.100319105436669,1.2738855041689456,2.6973019982796944,-0.056953537602520816,1.8545997597483277,1.9303545647269555,3.2244060394806584
-0.8237359812031464,-0.7639198676860773,0.37719509004952184,-1.2962434648109804,-1.1314933866649568,-1.6919430828909259,0.07823629637743043,0.9512362523844798,0.7237542982319525,1.6057199251185112,-1.20884599163699,-1.0693921091091716,-1.1536340657881003,-0.4882184943638296,-1.011057478526495,-0.620033480587287,-1.0803805620932918
-0.19582752511551965,0.7334167890918821,-0.4686625964427976,0.39042095624786377,0.5071702258596523,0.7330979195009271,-0.5933409651541772,-0.2838580632032339,-0.2864313990370059,0.8916091550017032,0.7511589955338308,-0.1649829579012456,1.0735454812368637,-0.5201640467165192,-0.5334479388140244,-0.620033480587287,0.22360935860925935
-0.6144331625072708,-0.7639198676860773,-1.314520282935117,-1.3326636460750854,-1.2623372492619787,0.7650558696359748,-0.6543934434752324,-0.8767033346853366,-0.7354028200454318,-0.1795570001735088,-0.9123642245902646,-1.199519624203317,-0.13330057872740253,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.582538171307939
3.9902288488019915,0.7334167890918821,0.8847097019449135,3.4253556638388027,4.377157841872144,0.8863386470348398,0.2613937313405962,0.3583909809023772,0.9482400087361654,-0.1795570001735088,5.268072945864204,1.251684584381872,2.115821623933275,-0.13681741848424467,0.8993806803233869,0.6551605420698343,1.8778947083204152
-1.0330387998990218,-0.46445253633048544,-0.8070056710397254,1.284041960112159,1.454230564657145,2.004476339302239,-0.6543934434752324,-0.38266560845025105,-0.06194568853279292,-0.8936677702903169,0.015536870601997434,0.7607757503880549,3.0154705049975465,-0.5201640467165192,-0.055838399101554,-0.620033480587287,1.1206086363596168
-1.2423416185948974,0.43394945773629023,0.5463666273479858,-0.8992393697068967,-0.732731138750223,-2.0042544890014398,-0.5148449215985349,1.8405041596076337,2.40739712701355,-0.5366123852319128,-0.9524253838589459,-1.0483699992222966,-1.2194620326952421,-0.5201640467165192,-0.5334479388140244,-0.620033480587287,0.6366744887696948
0.6413837496679826,0.13448212638069834,-0.4686625964427976,0.3916269225148871,0.2163230112868434,0.40517384814855867,-0.3287802257629377,-0.1356467453327083,0.050297166719313564,-0.5366123852319128,0.9324193227167169,0.8470908308581524,0.5578930737975862,-0.392381837305761,1.3769902200358572,0.6551605420698343,-0.027469445998064165
0.013475293580355914,1.332351451803066,2.068910463034161,0.36654282416080164,0.10840797794491856,-1.777158042873183,-0.2636575822204789,3.569636201430433,4.31552566629936,0.17749838488489522,0.4362155284962559,0.06730808187677853,-0.934207509430961,-0.5201640467165192,-0.5334479388140244,0.6551605420698343,1.3534639793422152
2.1065034805391116,-0.7639198676860773,-0.13031952184586984,0.8810080336729588,0.4947089056123169,1.1457420785471633,0.9736726450862407,-0.2838580632032339,-0.5109171095412188,0.8916091550017032,0.49298708024677335,-0.9261012167961417,0.8650902526975812,-0.45627294201114005,2.809818839173269,0.6551605420698343,-0.44255940522791354
-0.8237359812031464,0.13448212638069834,-0.8070056710397254,-1.0926763589374404,-1.1813386676542985,0.4524622743723389,-0.6950950956892694,-0.9261071073088452,-0.8476456752975383,-0.1795570001735088,-0.8161882538869458,-0.8661128907638129,0.08612597762973676,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.0034370574555638
-0.8237359812031464,-0.46445253633048544,1.561395851138769,-0.6505691254466839,-0.6143485964005364,-1.877190580887765,0.2613937313405962,2.5321569763367533,2.6318828375177628,1.6057199251185112,-0.8074317163418789,-0.5810373632324515,-1.1316914101523863,-0.5201640467165192,0.4217711406109164,0.6551605420698343,0.22765901674808717
-0.40513034381139523,-0.46445253633048544,-0.13031952184586984,-0.8717433388187645,-0.7638844393685615,-1.5827204218887303,-0.22702609522784578,1.4946777512430738,1.6216971402488043,1.2486645400601073,-0.24533497709478905,-0.6050719873087229,-0.9890641485202458,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.5073539354491583
1.897200661843236,-0.46445253633048544,0.20802355275105797,0.8014142600494182,1.0430069964950759,1.6762280684268211,0.5666561229458724,-0.4320693810737596,-0.9598885305496448,-0.1795570001735088,0.5581503138113133,0.5825789871413666,-1.0219781319738166,2.7862006217868482,-0.055838399101554,-0.620033480587287,-0.472931841269122
-0.8237359812031464,0.13448212638069834,1.3922243138403052,-0.6655231071577733,-0.6953471780082167,-1.7021080291435384,-0.16597361690679055,3.0261947025718388,2.7441256927698694,3.3909968504105312,-0.9458579807001457,-0.44016958015871877,-0.9890641485202458,-0.5201640467165192,0.4217711406109164,-0.620033480587287,0.18108794815156748
0.013475293580355914,1.332351451803066,0.8847097019449135,0.16707600359514108,0.13333061843958943,-1.6522140315848082,-0.43460452151943363,4.1624814729125355,4.540011376803573,3.0339414653521275,1.1908831225886098,0.7140162910135105,-0.7806089199809635,-0.5201640467165192,-1.011057478526495,-0.620033480587287,1.4749537235070491
0.43208093097210704,0.13448212638069834,-0.13031952184586984,1.1197893545435802,1.2374035923535085,0.9821301501928859,-0.28807857354890104,-0.2344542905797254,0.050297166719313564,-0.5366123852319128,0.7055520291532738,0.06010424359778708,1.3149146932297169,-0.392381837305761,2.809818839173269,0.6551605420698343,0.38559568416237133
0.43208093097210704,1.032884120447474,-0.2994910591443337,0.5228360523670266,0.5507848467253263,0.9762421601492987,-0.518721269428443,-0.4814731536972682,-0.39867425428911235,-0.1795570001735088,0.295162302874469,-0.3859443247495832,1.1174307925082914,-0.36043628495307145,-0.055838399101554,-0.620033480587287,0.1527403411797729
0.22277811227623148,-0.16498520497489355,-0.2994910591443337,1.344340273463326,1.6411503683671764,0.8024415626899615,-0.2636575822204789,-0.1356467453327083,0.16254002197142006,-0.8936677702903169,0.23284494401207578,0.757370299565259,1.6879398390368536,-0.24862685171865803,0.8993806803233869,0.6551605420698343,1.296768765398626
0.22277811227623148,1.032884120447474,1.0538812392433774,-0.4038284272137084,-0.21558634848580263,-0.13437766834914594,-0.3287802257629377,-0.6296844715677938,-0.5109171095412188,-0.1795570001735088,0.09098903578199107,-0.42890539666793215,-0.11135792309168861,-0.5201640467165192,-0.5334479388140244,-0.620033480587287,-0.7240106458764456
0.43208093097210704,-0.7639198676860773,-0.2994910591443337,0.7483517443003912,0.09170980881348909,0.40720543222225986,0.24104290523357783,-0.1356467453327083,0.050297166719313564,0.17749838488489522,0.8089521433312727,-0.7227565090118832,0.8431475970618674,-0.45627294201114005,1.3769902200358572,0.6551605420698343,0.371421880676474
1.478595024451485,-0.7639198676860773,-0.2994910591443337,0.8441054659020445,0.8187032320430381,0.49556320964921174,0.648059427373946,0.4571985261493943,0.7237542982319525,-0.5366123852319128,0.6425779299750005,0.48467227598598284,-1.3182039830559547,2.706336740905124,-0.5334479388140244,0.6551605420698343,0.26410593999753734
-0.19582752511551965,-0.46445253633048544,-0.4686625964427976,-0.27068975133433154,-0.6766551976372135,0.43141092822859795,-0.28807857354890104,-0.4320693810737596,-0.39867425428911235,0.17749838488489522,-0.1961524245499963,-0.6500632318329695,0.5140077625261584,-0.5201640467165192,-0.055838399101554,0.6551605420698343,-0.2785482506053877
1.478595024451485,-1.0633871990416692,0.5463666273479858,0.9895449977050593,0.7439353105590255,1.6486490787281811,2.031915602651198,0.061968345161325905,-0.06194568853279292,1.2486645400601073,0.9991149503516435,-0.749869136716451,1.5453125774047132,-0.34446350877672666,1.8545997597483277,-0.620033480587287,0.01910162259845552
0.43208093097210704,1.332351451803066,-0.2994910591443337,0.44806614381157944,0.3950183436336335,-0.3699653137794256,-0.5567094781615441,0.30898720827886866,0.2747828772235265,0.17749838488489522,0.41724303048194417,0.6973819735329302,-1.3511179665095256,1.9396434844405754,-1.011057478526495,-0.620033480587287,0.6893200445744562
-0.19582752511551965,0.13448212638069834,-0.4686625964427976,-0.2757548096558296,-0.14081842700179004,-0.23728751455580424,-0.4915868346190851,-0.8767033346853366,-0.6231599647933254,-0.8936677702903169,0.009991063490121695,-0.3270038297396532,0.20681058362616336,-0.5201640467165192,-1.011057478526495,-0.620033480587287,0.12034307606915048
-0.6144331625072708,0.13448212638069834,-1.314520282935117,-1.2385982772472648,-1.0754174455519474,0.4320016212649669,-0.776498400117343,-0.2344542905797254,-0.06194568853279292,0.5345537699432993,-0.8915674479207306,-0.9750218276543836,-0.18815721781668737,-0.4882184943638296,-1.011057478526495,-0.620033480587287,-1.400303555060688
0.6413837496679826,1.032884120447474,0.20802355275105797,0.19433084122986857,0.2579438209129437,0.37475216991900395,-0.4101835301910115,-0.03683920008569119,-0.6231599647933254,1.6057199251185112,0.3496717490925108,-0.04991801375408225,0.39332315652973177,-0.5201640467165192,-0.055838399101554,-0.620033480587287,-0.41218696918670505
-0.8237359812031464,-0.7639198676860773,2.407253537631089,-0.4911403849461982,-0.5582726552875269,-1.886373051634566,1.0550759495143143,2.4827532037132447,2.2951542717614433,1.9627753101769152,-0.7807972479756335,-0.25149450668804285,-1.1316914101523863,-0.5201640467165192,-0.055838399101554,-0.620033480587287,0.33092529928819603
1.478595024451485,0.7334167890918821,-0.4686625964427976,1.1578978885815177,1.0928522774844176,0.5983506352055435,-0.34913105186995624,-0.4814731536972682,-0.7354028200454318,-0.1795570001735088,0.9519026187544909,1.6648574544014811,-1.0110068041559597,2.6264728600234006,-0.055838399101554,-0.620033480587287,0.5192344027436887
0.43208093097210704,-0.7639198676860773,-0.9761772083381893,-0.8181984365629282,-0.5707339755348624,0.7829405272829537,-0.08457031247871674,-0.8767033346853366,-0.7354028200454318,-0.5366123852319128,-0.9003969566120065,-1.0938851592577423,-0.11135792309168861,-0.4882184943638296,-0.5334479388140244,-0.620033480587287,-1.5298926155031776
-0.40513034381139523,0.7334167890918821,-0.13031952184586984,0.05178562846770972,0.208098539923602,0.6843750830412079,-0.5628147259936496,-0.6296844715677938,-0.5109171095412188,-0.1795570001735088,-0.27656662767219453,-0.48548827187746496,0.8431475970618674,-0.45627294201114005,-0.5334479388140244,-0.620033480587287,0.004927819112558225
-0.19582752511551965,-1.662321861752853,0.37719509004952184,1.1824996004287938,1.0263088273636463,1.754866196692411,2.764545342503861,-0.2838580632032339,0.16254002197142006,-0.5366123852319128,-0.2785368486198346,-0.8413578828596423,1.600169216493998,-0.4243273896584505,2.809818839173269,0.6551605420698343,-0.07404051459458386
-0.40513034381139523,-0.46445253633048544,-0.6378341337412615,-0.35703693605320275,-0.2778929497224798,0.582461977473752,-0.4101835301910115,-0.38266560845025105,-0.39867425428911235,-0.8936677702903169,-0.7323444068929297,0.6512119191084851,-1.3840319499630966,2.2750717841438157,-1.011057478526495,-0.620033480587287,-0.41623662732553285
2.1065034805391116,0.43394945773629023,1.0538812392433774,2.9967552525387076,2.675439948896017,1.166269444142116,0.14801055731577925,1.050043797631497,0.6115114429798459,4.105107620527339,2.325657417283079,0.766604310450148,2.960613865908262,-0.29654518024769233,-0.5334479388140244,-0.620033480587287,2.38410197567389
-0.6144331625072708,0.43394945773629023,-0.4686625964427976,-0.38260342091409755,-0.2778929497224798,0.8802574703854911,-0.6195063130060581,-0.4814731536972682,-0.1741885437848994,-0.1795570001735088,0.08237844052934189,-0.4547737250334014,0.8760615805154383,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.2299523529394541
-0.19582752511551965,1.032884120447474,-0.13031952184586984,-0.5801406954525208,-0.6392712368952073,-0.38888851963967214,-0.5729901390471589,-0.5308769263207767,-0.2864313990370059,-0.5366123852319128,0.07092197057454595,0.38794437473079774,-0.012615972730975923,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-0.10643777970520624
2.1065034805391116,0.13448212638069834,-0.4686625964427976,0.8508588769973752,1.105313597731753,0.17967956233931012,-0.04386866026468005,-0.5802806989442852,-0.1741885437848994,0.17749838488489522,-0.04823991118457358,-0.5297591325738124,0.623721040704728,-0.5201640467165192,-0.055838399101554,-0.620033480587287,0.25600662371988175
0.013475293580355914,-1.662321861752853,0.37719509004952184,-0.4887284524121515,-0.5582726552875269,0.9245283714055565,3.008755255788082,-0.6296844715677938,-1.0721313858017514,-0.1795570001735088,-0.8042939570548966,-0.027586115089208777,-1.2194620326952421,1.7000518417954038,-0.5334479388140244,-0.620033480587287,-1.0682315876768085
-0.8237359812031464,0.13448212638069834,-1.314520282935117,-1.4194932173007657,-1.3121825302513206,0.6328187499931252,-0.8172000523313798,-1.1237221978028793,-0.9598885305496448,-0.8936677702903169,-0.9783301407631023,-1.1583922565741658,-0.2100998734524013,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.6129106073491475
0.8506865683638581,-0.16498520497489355,-0.2994910591443337,0.9133279296291842,0.9121631338980538,-0.1824271170742451,-0.1171316342499463,-0.4320693810737596,-0.2864313990370059,-0.5366123852319128,1.0332654467774047,0.6138174494966295,0.7773196301547255,-0.5201640467165192,-0.055838399101554,-0.620033480587287,1.2481728677326924
-0.8237359812031464,0.13448212638069834,1.2230527765418413,-0.5946122906568009,-0.6392712368952073,-1.815987725615943,-0.20667526912082723,2.5321569763367533,2.2951542717614433,3.7480522354689354,-0.5012447868493709,0.5097547310846531,-1.0658634432452445,-0.5201640467165192,0.4217711406109164,0.6551605420698343,0.3815460260235435
-0.19582752511551965,0.7334167890918821,-0.6378341337412615,-0.2617656009583588,-0.2031250282384672,1.065477650350625,-0.6238672043147049,-0.38266560845025105,-0.39867425428911235,0.5345537699432993,0.12163691718972541,-0.6393884532922822,0.6676063519761559,-0.44030016583479525,-1.011057478526495,-0.620033480587287,-0.6166947051975089
-0.40513034381139523,-0.7639198676860773,-0.6378341337412615,-1.1467036477000863,-1.1285026698055962,0.4195723322303204,-0.2473769213348641,-0.9755108799323536,-0.8476456752975383,-0.8936677702903169,-0.6808267776694524,-1.1504025450283752,-0.2430138569059722,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.517743641086694
-1.2423416185948974,-1.662321861752853,-1.314520282935117,-2.5750500943625307,-2.446162672758845,-2.214421320275198,-0.8986033567594535,-1.1731259704263879,-1.1843742410538578,-0.8936677702903169,-1.56954236734754,-1.7489760165736643,-1.4169459334166674,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-3.2530221535744057
-0.6144331625072708,0.13448212638069834,-0.8070056710397254,-0.9342123914505736,-0.9383429228312575,0.25815174678276637,-0.6543934434752324,-0.7284920168148109,-0.5109171095412188,-0.5366123852319128,-0.9014185526589309,-0.9749563382154837,-0.2759278403595431,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.4488994527266215
-0.40513034381139523,-1.0633871990416692,0.20802355275105797,0.3954860145693618,0.41994098412830433,0.790951606354774,0.6887610795879828,-0.4814731536972682,-0.2864313990370059,-0.5366123852319128,0.22664239658432003,0.44046690472853534,1.3917139879547156,-0.5201640467165192,0.8993806803233869,0.6551605420698343,0.614401369006142
0.8506865683638581,0.7334167890918821,-0.4686625964427976,0.017777379737651516,0.19563721967626657,0.3494377807352871,-0.4407097693515391,-0.2838580632032339,-1.0721313858017514,1.2486645400601073,-0.04378867126583121,0.15008673264628022,-0.9671214928845319,1.3965690944448532,-1.011057478526495,-0.620033480587287,-0.45673320871381085
-0.40513034381139523,-1.662321861752853,0.20802355275105797,-0.01623086899240669,-0.3713528515774955,0.9662502601088246,2.2761255159354192,-0.3332618358267425,-1.0721313858017514,-0.1795570001735088,-0.6758647397272478,0.7247565589930978,-1.1426627379702432,2.4986906506126423,0.4217711406109164,-0.620033480587287,-0.2421013273559375
-1.2423416185948974,-1.662321861752853,-0.9761772083381893,-1.5070463682866604,-1.5240249744560228,0.6997952780709398,-0.4101835301910115,-0.8767033346853366,-0.6231599647933254,-0.8936677702903169,-1.1958571276118073,-1.191988338729826,-0.11135792309168861,-0.5201640467165192,-1.011057478526495,-0.620033480587287,-1.5076194957396245
0.8506865683638581,0.13448212638069834,1.3922243138403052,1.9649305144735372,1.8031475315825372,1.1535281800414003,0.15963960080550402,0.012564572537817358,0.6115114429798459,0.8916091550017032,2.5521598551154776,0.2992061850214031,2.3242768524725577,-0.24862685171865803,0.8993806803233869,-0.620033480587287,1.6247910746436778
-0.6144331625072708,1.032884120447474,0.038852015452594056,-0.8792203296743092,-0.8573443412235773,-1.801031945641488,-0.6001245738565167,2.4333494310897366,1.5094542849966979,3.3909968504105312,-0.5697646931395198,-0.04454787976428863,-1.0878060988809586,-0.5201640467165192,-1.011057478526495,-0.620033480587287,0.011002306320799923
0.22277811227623148,-1.0633871990416692,-0.2994910591443337,-0.1341743699072894,-0.5438175238006179,1.1689900356871894,0.6887610795879828,-0.8767033346853366,-0.6231599647933254,-0.5366123852319128,0.19803770727043463,-0.762443108985236,0.7334343188832977,-0.5201640467165192,0.8993806803233869,-0.620033480587287,-0.6895885516964093
0.43208093097210704,0.13448212638069834,-0.9761772083381893,-0.1363451091879314,0.03364005646090598,-0.038576478852755745,-0.4915868346190851,-0.7778957894383195,-0.6231599647933254,-0.8936677702903169,0.2376610396618626,-0.612603272782214,0.11903996108330765,-0.45627294201114005,1.3769902200358572,0.6551605420698343,-0.29474688316069886
0.22277811227623148,1.032884120447474,0.20802355275105797,0.3530360019701402,0.4137103240046366,0.1937762441969905,-0.46445239980972725,-0.5802806989442852,-1.0721313858017514,-0.5366123852319128,-0.2659858114719053,1.3740188562469267,-0.9890641485202458,1.763942946500783,-0.5334479388140244,-0.620033480587287,0.1547651702491868
